"Prevalence of schistosomiasis by age group vs. time (d)","","","","","","","Prevalence of malaria by age group vs. time (d)","","","","","","","Prevalence of coinfection by age group vs. time (d)"
"Time (d)","0-4 y/o","5-15 y/o","16+ y/o","All","","","Time (d)","0-4 y/o","5-15 y/o","16+ y/o","All","","","Time (d)","0-4 y/o","5-15 y/o","16+ y/o","All"
0,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",0,0.17672413793103478,0.18540772532188926,0.21879382889200696,0.201750000000001,"","",0,0.14080459770114942,0.1484978540772538,0.1753155680224409,0.16150000000000045
1,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",1,0.3218390804597716,0.36137339055794204,0.3791491351098689,0.3640000000000033,"","",1,0.25574712643678255,0.2918454935622334,0.2992052360916345,0.28950000000000214
2,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",2,0.458333333333336,0.4832618025751103,0.4974287050023444,0.486500000000005,"","",2,0.35488505747126614,0.3819742489270409,0.38943431510051896,0.3812500000000035
3,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",3,0.5646551724137941,0.5965665236051478,0.5956054230949129,0.5905000000000042,"","",3,0.4281609195402323,0.4635193133047239,0.4595605423094965,0.4552500000000045
4,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",4,0.6221264367816085,0.6652360515021396,0.6615240766713518,0.6557500000000034,"","",4,0.4698275862068993,0.5150214592274701,0.5114539504441399,0.505250000000005
5,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",5,0.6063218390804596,0.6386266094420553,0.6152407667134266,0.6205000000000034,"","",5,0.44683908045977266,0.48583690987124767,0.4712482468443261,0.47125000000000467
6,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",6,0.5775862068965524,0.5905579399141611,0.5811126694717242,0.583250000000004,"","",6,0.4022988505747148,0.43690987124463787,0.43244506778869185,0.4285000000000041
7,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",7,0.5617816091954034,0.5690987124463511,0.5708274894810742,0.5687500000000044,"","",7,0.382183908045979,0.41545064377682656,0.41795231416550316,0.41100000000000386
8,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",8,0.5373563218390823,0.53648068669528,0.5479195885928082,0.5427500000000047,"","",8,0.3606321839080478,0.38626609442060317,0.3889668069191258,0.38325000000000353
9,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",9,0.5086206896551752,0.5201716738197445,0.5264142122487218,0.521500000000005,"","",9,0.3290229885057487,0.36309012875536695,0.36372136512389386,0.3575000000000032
10,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",10,0.5143678160919566,0.49356223175965974,0.5184665731650376,0.5105000000000053,"","",10,0.32758620689655327,0.3313304721030062,0.34922861150070517,0.3402500000000029
11,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",11,0.48419540229885344,0.46609442060086126,0.4997662459093103,0.48725000000000507,"","",11,0.3089080459770129,0.3038626609442077,0.33286582515194374,0.3202500000000026
12,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",12,0.47557471264368095,0.4472103004291873,0.4796633941094034,0.4695000000000048,"","",12,0.2916666666666679,0.27982832618025905,0.3113604488078573,0.29875000000000235
13,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",13,0.45689655172414056,0.4420600858369126,0.46049555867228287,0.45450000000000457,"","",13,0.2729885057471275,0.2695278969957096,0.2935951379149163,0.2830000000000021
14,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",14,0.4310344827586231,0.4360515021459254,0.4422627395979487,0.4385000000000043,"","",14,0.25718390804597796,0.2609442060085851,0.2739597942964026,0.2672500000000018
15,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",15,0.4209770114942552,0.41888412017167637,0.42402992052361455,0.422000000000004,"","",15,0.2514367816091963,0.25236051502146056,0.25853202431042754,0.25550000000000167
16,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",16,0.4080459770114965,0.41030042918455184,0.404862085086494,0.40700000000000375,"","",16,0.2370689655172422,0.24034334763948623,0.2402992052360934,0.23975000000000146
17,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",17,0.3807471264367836,0.38626609442060317,0.3913043478260917,0.3880000000000035,"","",17,0.22413793103448346,0.22746781115879944,0.22767648433847745,0.22700000000000128
18,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",18,0.3721264367816111,0.3751072961373413,0.38382421692380075,0.3792500000000034,"","",18,0.21264367816092014,0.21459227467811265,0.21879382889200696,0.21650000000000114
19,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",19,0.36494252873563404,0.3639484978540794,0.36979897148200525,0.3672500000000033,"","",19,0.20402298850574765,0.20429184549356322,0.2122487143525024,0.20850000000000102
20,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",20,0.3606321839080478,0.37424892703862883,0.3707339878447916,0.37000000000000327,"","",20,0.19683908045977058,0.2137339055794002,0.21365123889668194,0.21075000000000105
21,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",21,0.38649425287356526,0.3965665236051526,0.3880317905563394,0.39025000000000354,"","",21,0.21551724137931097,0.24120171673819868,0.2318840579710161,0.23175000000000137
22,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",22,0.41666666666666896,0.4214592274678137,0.41187470780739177,0.41550000000000387,"","",22,0.24137931034482843,0.26266094420601,0.2604020570360003,0.2577500000000017
23,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",23,0.4310344827586231,0.45321888412017447,0.4394576905095896,0.44200000000000433,"","",23,0.2600574712643688,0.2875536480686711,0.28751753155680493,0.28275000000000206
24,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",24,0.4597701149425314,0.4798283261802605,0.4852734922861216,0.4792500000000049,"","",24,0.2931034482758633,0.3150214592274696,0.32071061243572097,0.3142500000000025
25,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",25,0.482758620689658,0.5047210300429213,0.48620850864890797,0.4910000000000049,"","",25,0.3089080459770129,0.3381974248927058,0.3230481533426869,0.3250000000000026
26,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",26,0.4928160919540259,0.5141630901287577,0.4997662459093103,0.5027500000000049,"","",26,0.3218390804597716,0.3493562231759677,0.3338008415147301,0.33625000000000277
27,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",27,0.5043103448275891,0.5175965665236073,0.5072463768116012,0.5097500000000049,"","",27,0.3304597701149441,0.35364806866952997,0.3426834969612006,0.34375000000000283
28,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",28,0.5215517241379334,0.5133047210300453,0.509116409537174,0.5125000000000048,"","",28,0.3390804597701166,0.3527896995708175,0.34174848059841423,0.3445000000000029
29,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",29,0.5431034482758638,0.5193133047210321,0.5021037868162762,0.5142500000000045,"","",29,0.3491379310344845,0.3553648068669549,0.33800841514726876,0.34500000000000286
30,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",30,0.5330459770114963,0.5124463519313329,0.506778868630208,0.5130000000000048,"","",30,0.3520114942528753,0.3459227467811179,0.3426834969612006,0.3452500000000029
31,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",31,0.515804597701152,0.5124463519313329,0.4974287050023444,0.5050000000000048,"","",31,0.3390804597701166,0.34334763948498054,0.33567087424030284,0.3385000000000028
32,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",32,0.5129310344827612,0.5115879828326205,0.49555867227677164,0.5032500000000049,"","",32,0.3333333333333349,0.3390557939914183,0.3366058906030892,0.3367500000000028
33,0.6235632183908039,0.6489270386266041,0.6489013557737359,0.6445000000000035,"","",33,0.5143678160919566,0.5021459227467842,0.49228611500701935,0.4990000000000049,"","",33,0.3333333333333349,0.32703862660944394,0.33286582515194374,0.3312500000000027
