"Prevalence of schistosomiasis by age group vs. time (d)","","","","","","","Prevalence of malaria by age group vs. time (d)","","","","","","","Prevalence of coinfection by age group vs. time (d)"
"Time (d)","0-4 y/o","5-15 y/o","16+ y/o","All","","","Time (d)","0-4 y/o","5-15 y/o","16+ y/o","All","","","Time (d)","0-4 y/o","5-15 y/o","16+ y/o","All"
0,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",0,0.055232558139534864,0.036912751677852344,0.04339622641509434,0.04349999999999999,"","",0,0.026162790697674417,0.02684563758389262,0.022641509433962263,0.0245
1,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",1,0.10174418604651167,0.08221476510067108,0.08867924528301886,0.08899999999999998,"","",1,0.05232558139534882,0.04865771812080535,0.04811320754716981,0.04899999999999999
2,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",2,0.16279069767441876,0.12583892617449652,0.1311320754716981,0.135,"","",2,0.08430232558139536,0.07550335570469793,0.07169811320754717,0.07499999999999998
3,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",3,0.177325581395349,0.15436241610738238,0.1641509433962264,0.1635,"","",3,0.09302325581395351,0.09563758389261737,0.09150943396226414,0.09299999999999997
4,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",4,0.22383720930232584,0.20469798657718097,0.18490566037735848,0.19749999999999998,"","",4,0.11918604651162798,0.12583892617449652,0.10188679245283018,0.11199999999999997
5,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",5,0.22965116279069794,0.21979865771812054,0.19999999999999998,0.21099999999999994,"","",5,0.11918604651162798,0.13255033557046966,0.11132075471698112,0.11899999999999997
6,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",6,0.22965116279069794,0.23489932885906012,0.20849056603773583,0.21999999999999995,"","",6,0.12209302325581403,0.15436241610738238,0.11226415094339622,0.12649999999999997
7,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",7,0.21802325581395374,0.2365771812080534,0.21603773584905658,0.22249999999999995,"","",7,0.10755813953488377,0.15436241610738238,0.11698113207547169,0.12649999999999995
8,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",8,0.24709302325581425,0.2483221476510064,0.22358490566037734,0.23499999999999993,"","",8,0.12209302325581403,0.16107382550335553,0.11792452830188678,0.13149999999999998
9,0.4476744186046518,0.5033557046979901,0.4415094339622641,0.46100000000000113,"","",9,0.2616279069767445,0.251677852348993,0.2273584905660377,0.24049999999999994,"","",9,0.12790697674418613,0.16275167785234881,0.11603773584905659,0.13199999999999995
